start,end,today,deviceid,state,lgaa,wards,farmer-sex,age,type-farming,crops-grown,crops-grown/cassava,crops-grown/maize,crops-grown/cocoa,crops-grown/plantain,crops-grown/kolanut,crops-grown/oil-palm,crops-grown/cashew,crops-grown/banana,crops-grown/yam,crops-grown/pineapple,crops-grown/vegetables,farm_gps,_farm_gps_latitude,_farm_gps_longitude,_farm_gps_altitude,_farm_gps_precision,owner_ship,farm_seedling,farm_seed,seedling_name,cultivation_practiced,fertilizer_practice,fertilizer_yes/fertilizer-type,size-farm-plot,cooperative_part,experience,start_date_of_planting,end_date_of_planting,highest_quantity,proposed_sell,previous_harvested,lowest_quantity,amount_sold,means_buy_sell,access-internet,access-water,access-storage,store_yes/storage-facility,sell-produce,market_sell_buy,marketing-product,yield-price,standard-living,farm-sense,farm-picture,data-collector,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes,_version,_duration,_submitted_by,_xform_id
2019-01-03T16:21:54.136+01,2019-01-05T09:21:40.093+01,1/3/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,32,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.343285891965202 4.997285557897007 336.09864492863926 8.0,7.343285892,4.997285558,336.0986449,8,own,self_made,yes,,continous,no,,unit-50-100,no,11,3/4/2018,2/15/2019,2,100000,5,300000,250000,not_satisfied,no,yes,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618302?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546529008813.jpg,awoniyi_rugayah,uuid:ee63ff00-019f-4b6b-b721-0909622efd0a,39530788,ee63ff00-019f-4b6b-b721-0909622efd0a,1/5/2019 11:14,148,,-1,,,2.01812E+11,147586,denironyx,369774
2019-01-04T10:47:44.176+01,2019-01-05T09:25:12.096+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,58,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.273313269202384 5.173114736096587 385.61870762181405 16.0,7.273313269,5.173114736,385.6187076,16,own,self_made,yes,,continous,no,,unit-100-100,no,28,9/4/2018,11/18/2018,4,520000,6,780000,720000,satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618304?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546595713663.jpg,awoniyi_rugayah,uuid:d26ccde4-0810-43da-b8fa-9e6ed12b413c,39530790,d26ccde4-0810-43da-b8fa-9e6ed12b413c,1/5/2019 11:15,149,,-1,,,2.01812E+11,81448,denironyx,369774
2019-01-04T10:59:34.103+01,2019-01-05T09:28:03.481+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,54,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.272757136617284 5.173784448327747 389.9295011777804 8.0,7.272757137,5.173784448,389.9295012,8,own,self_made,yes,,continous,no,,unit-50-100,yes,28,3/22/2017,12/7/2018,5,300000,4,300000,200000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618307?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546596095079.jpg,awoniyi_rugayah,uuid:a0712150-60d6-4a6f-b663-a164aef60aea,39530795,a0712150-60d6-4a6f-b663-a164aef60aea,1/5/2019 11:15,150,,-1,,,2.01812E+11,80909,denironyx,369774
2019-01-04T11:18:25.998+01,2019-01-05T09:40:18.792+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,52,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.2721707077727125 5.176236943333007 367.29741759626444 6.0,7.272170708,5.176236943,367.2974176,6,rentage,self_made,yes,,continous,no,,unit-50-100,no,30,10/3/2018,1/4/2019,3,390000,3,390000,300000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618310?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546597832026.jpg,awoniyi_rugayah,uuid:f1cce2de-119c-4804-b9e0-c087f3564595,39530798,f1cce2de-119c-4804-b9e0-c087f3564595,1/5/2019 11:15,151,,-1,,,2.01812E+11,80513,denironyx,369774
2019-01-04T12:03:23.044+01,2019-01-05T09:53:27.142+01,1/4/2019,3.51696E+14,ON,akure_south,Ilisa,male,21,commercial,vegetables,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.263749479696274 5.171848016959552 382.00813157024834 4.0,7.26374948,5.171848017,382.0081316,4,own,self_made,yes,,continous,no,,unit-50-100,no,4,4/13/2018,3/5/2019,3,500000,2,400000,280000,not_satisfied,no,yes,yes,warehouse,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10618312?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546600028173.jpg,awoniyi_rugayah,uuid:091dbf64-6458-4123-8307-1802bf04719a,39530803,091dbf64-6458-4123-8307-1802bf04719a,1/5/2019 11:16,152,,-1,,,2.01812E+11,78604,denironyx,369774
2019-01-02T10:37:07.149+01,2019-01-06T17:41:51.800+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,20,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.386111191656874 5.053067109569498 382.2356085780118 4.0,7.386111192,5.05306711,382.2356086,4,rentage,self_made,yes,,shifting,no,,unit-100-100,no,5,3/6/2018,3/6/2019,14,280000,200000,250000,200000,not_satisfied,yes,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627216?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546422138193.jpg,akindele_mutiu,uuid:e642d9d1-457f-4748-8c6f-44d205d690d8,39597503,e642d9d1-457f-4748-8c6f-44d205d690d8,1/7/2019 9:51,153,,-1,,,2.01812E+11,371084,denironyx,369774
2019-01-02T11:56:05.617+01,2019-01-06T17:41:32.721+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_2,female,35,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.367783822720999 5.034955419941677 359.8135941487092 48.0,7.367783823,5.03495542,359.8135941,48,rentage,open-market,yes,,continous,no,,unit-60-120,no,20,5/3/2006,8/23/2018,1,450000,400000,450000,380000,not_satisfied,no,no,no,,off_takers,,yes,agree,agree,disagree,http://classic.ona.io/api/v1/files/10627221?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546426914056.jpg,akindele_mutiu,uuid:9e4dbb93-22b2-4e9e-a460-82759a9fb7e6,39597509,9e4dbb93-22b2-4e9e-a460-82759a9fb7e6,1/7/2019 9:51,154,,-1,,,2.01812E+11,366327,denironyx,369774
2019-01-02T12:27:06.395+01,2019-01-06T17:38:52.580+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,50,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.366941359125701 5.035798676439928 380.474941426862 32.0,7.366941359,5.035798676,380.4749414,32,rentage,self_made,yes,,continous,no,,unit-120-120,no,20,5/28/2012,6/1/2018,1,650000,500000,600000,480000,not_satisfied,yes,no,no,,weekly_market,Owena Market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627224?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546428769195.jpg,akindele_mutiu,uuid:2262ff0c-7fbc-4349-b736-7abf4a1d6f49,39597513,2262ff0c-7fbc-4349-b736-7abf4a1d6f49,1/7/2019 9:52,155,,-1,,,2.01812E+11,364306,denironyx,369774
2019-01-02T12:38:00.340+01,2019-01-06T17:38:32.146+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,female,40,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.365795198045824 5.035939966110672 322.058489565325 128.0,7.365795198,5.035939966,322.0584896,128,own,open-market,yes,,continous,no,,unit-120-120,no,20,7/28/2003,11/2/2018,1,750000,600000,700000,600000,not_satisfied,no,sometimes,no,,off_takers,Owena and Igbara oke market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627228?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546429409191.jpg,akindele_mutiu,uuid:e73b99f2-9edf-4ad6-9af6-08865893e5bb,39597518,e73b99f2-9edf-4ad6-9af6-08865893e5bb,1/7/2019 9:52,156,,-1,,,2.01812E+11,363632,denironyx,369774
2019-01-02T12:43:55.583+01,2019-01-06T17:37:27.261+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_2,female,45,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.363485389165753 5.03661732844799 382.1796281567587 32.0,7.363485389,5.036617328,382.1796282,32,rentage,self_made,yes,,shifting,no,,unit-100-100,no,15,3/28/2018,6/2/2019,16,320000,250000,250000,200000,not_satisfied,no,no,no,,weekly_market,Igbara oke market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627231?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546430102242.jpg,akindele_mutiu,uuid:e1ca5c0b-d7c6-46b8-8979-06834ca84184,39597524,e1ca5c0b-d7c6-46b8-8979-06834ca84184,1/7/2019 9:52,157,,-1,,,2.01812E+11,363212,denironyx,369774
2019-01-02T13:57:52.866+01,2019-01-06T17:36:05.314+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_1,male,28,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.373415144284621 5.044635802398101 374.7056346745637 16.0,7.373415144,5.044635802,374.7056347,16,rentage,self_made,yes,,continous,no,,unit-100-100,no,8,4/23/2011,12/5/2018,8,500000,380000,450000,380000,not_satisfied,no,no,no,,weekly_market,Owena market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627236?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546436459482.jpg,akindele_mutiu,uuid:fdea0428-2db8-4390-adb6-270539be4399,39597532,fdea0428-2db8-4390-adb6-270539be4399,1/7/2019 9:52,158,,-1,,,2.01812E+11,358693,denironyx,369774
2019-01-02T16:08:48.783+01,2019-01-06T17:43:10.158+01,1/2/2019,3.51696E+14,ON,ifedore,igbaraoke_2,male,48,commercial,plantain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3885255019927705 5.0523450721557825 368.426679335053 16.0,7.388525502,5.052345072,368.4266793,16,rentage,self_made,yes,,continous,no,,unit-100-100,no,15,8/27/2014,10/29/2018,7,450000,390000,400000,390000,not_satisfied,no,no,no,,off_takers,Owena  market,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10627239?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546441918604.jpg,akindele_mutiu,uuid:c187a443-5467-4350-97e5-81d1a22a4f00,39597546,c187a443-5467-4350-97e5-81d1a22a4f00,1/7/2019 9:53,159,,-1,,,2.01812E+11,351262,denironyx,369774
2019-01-03T14:55:04.313+01,2019-01-06T17:37:46.406+01,1/3/2019,D8:68:C3:39:E9:FF,ON,ifedore,igbaraoke_1,female,50,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3355800444706425 4.97575008118323 331.59741056533176 32.0,7.335580044,4.975750081,331.5974106,32,rentage,self_made,yes,,continous,no,,unit-120-120,no,20,4/2/2003,10/1/2018,1,600000,450000,500000,450000,not_satisfied,no,no,no,,off_takers,,yes,agree,agree,agree,http://classic.ona.io/api/v1/files/10629798?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546523980043.jpg,akindele_mutiu,uuid:63b1949f-b012-4f95-9fdd-b618dbc45f65,39619405,63b1949f-b012-4f95-9fdd-b618dbc45f65,1/7/2019 19:29,160,,-1,,,2.01812E+11,268962,denironyx,369774
2019-01-03T15:12:48.214+01,2019-01-06T17:35:42.372+01,1/3/2019,D8:68:C3:39:E9:FF,ON,ifedore,igbaraoke_1,female,43,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.329414088242192 4.977315097641387 315.6798053824656 32.0,7.329414088,4.977315098,315.6798054,32,rentage,self_made,yes,,shifting,no,,unit-100-100,no,20,3/4/2018,6/4/2019,18,360000,280000,350000,280000,not_satisfied,no,no,no,,weekly_market,Owena Market,yes,agree,strongly_agree,agree,http://classic.ona.io/api/v1/files/10629800?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546524995121.jpg,akindele_mutiu,uuid:ee2b9184-0632-482d-8416-90ef5f88304f,39619433,ee2b9184-0632-482d-8416-90ef5f88304f,1/7/2019 19:29,161,,-1,,,2.01812E+11,267774,denironyx,369774
2019-01-07T09:15:17.937+01,2019-01-07T17:35:15.627+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,36,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.100855140986257 5.281341543022571 301.9005931004754 8.0,7.100855141,5.281341543,301.9005931,8,rentage,self_made,yes,Self,continous,no,,unit-200-200,yes,5,5/7/2014,11/9/2019,2,1300000,2,1600000,1300000,not_satisfied,no,no,yes,warehouse,off_takers,Cocoa Board,no,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10629887?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546849175135.jpg,akindele_ahmed,uuid:438d2c33-2673-44dc-88c2-525a4c7befeb,39620272,438d2c33-2673-44dc-88c2-525a4c7befeb,1/7/2019 19:57,162,,-1,,,2.01812E+11,29998,denironyx,369774
2019-01-07T09:34:44.587+01,2019-01-07T17:42:57.331+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,29,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.087326876500169 5.28726303312859 321.5234217932175 32.0,7.087326877,5.287263033,321.5234218,32,rentage,other,yes,Cocoa Revolution,continous,no,,unit-200-200,no,5,5/7/2014,11/7/2019,2,1600000,2,1600000,1300000,satisfied,no,yes,yes,warehouse,off_takers,Cocoa Revolution ,no,agree,strongly_agree,disagree,http://classic.ona.io/api/v1/files/10630195?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546850277651.jpg,akindele_ahmed,uuid:16097a91-7b04-4dbd-b7bc-134674bedf14,39628917,16097a91-7b04-4dbd-b7bc-134674bedf14,1/8/2019 3:25,163,,-1,,,2.01812E+11,29293,denironyx,369774
2019-01-07T09:38:26.437+01,2019-01-07T17:47:30.462+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,29,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.103512886628244 5.279482440151269 300.06094215836396 16.0,7.103512887,5.27948244,300.0609422,16,rentage,self_made,yes,Self,continous,no,,unit-50-100,no,5,5/7/2018,5/7/2019,9,180000,9,270000,170000,not_satisfied,no,no,no,,open_market,Oja market ,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630196?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546851096237.jpg,akindele_ahmed,uuid:592ea9a8-dd15-467a-8344-364cffef37ad,39628918,592ea9a8-dd15-467a-8344-364cffef37ad,1/8/2019 3:25,164,,-1,,,2.01812E+11,29344,denironyx,369774
2019-01-07T09:53:59.862+01,2019-01-07T17:52:42.654+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,29,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.102738834448751 5.279569642622026 299.2932785118323 16.0,7.102738834,5.279569643,299.2932785,16,rentage,open-market,yes,,shifting,yes,inorganic,unit-100-100,yes,10,3/5/2019,6/7/2019,2,160000,1,120000,110000,not_satisfied,no,no,no,,open_market,Oja Market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630197?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546851421338.jpg,akindele_ahmed,uuid:902fac2a-02fb-46e1-adaf-ec52e56b41f0,39628920,902fac2a-02fb-46e1-adaf-ec52e56b41f0,1/8/2019 3:25,165,,-1,,,2.01812E+11,28723,denironyx,369774
2019-01-07T10:03:00.508+01,2019-01-07T17:57:51.053+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,43,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.1072009317271005 5.277609465054057 306.8686073656109 4.0,7.107200932,5.277609465,306.8686074,4,rentage,self_made,yes,,shifting,no,,unit-50-100,no,10,9/7/2018,9/5/2019,5,100000,5,100000,80000,not_satisfied,no,no,no,,open_market,Oja Market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630198?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546852053569.jpg,akindele_ahmed,uuid:469cb991-72e6-45c4-b7fc-37720d9e1370,39628921,469cb991-72e6-45c4-b7fc-37720d9e1370,1/8/2019 3:25,166,,-1,,,2.01812E+11,28491,denironyx,369774
2019-01-07T10:08:04.489+01,2019-01-07T18:04:34.426+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,43,commercial,maize,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.107239422403953 5.277626100643322 304.7480631737759 4.0,7.107239422,5.277626101,304.7480632,4,rentage,open-market,no,,mixed,no,,unit-50-100,no,10,3/7/2019,6/7/2019,1,80000,1,80000,70000,not_satisfied,no,no,no,,open_market,Oda Market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630199?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546880551279.jpg,akindele_ahmed,uuid:f84bcefe-f503-4a87-ad6f-7d83fe13ffbb,39628922,f84bcefe-f503-4a87-ad6f-7d83fe13ffbb,1/8/2019 3:26,167,,-1,,,2.01812E+11,28590,denironyx,369774
2019-01-07T10:25:24.610+01,2019-01-07T18:08:26.730+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,female,47,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.110916427994337 5.277694249292016 302.42528297682657 8.0,7.110916428,5.277694249,302.425283,8,rentage,self_made,yes,,shifting,no,,unit-50-100,no,17,4/7/2018,5/7/2019,7,140000,6,140000,120000,not_satisfied,no,yes,no,,open_market,Oja Oda,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630200?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546853334915.jpg,akindele_ahmed,uuid:082e234e-2bc7-4691-8144-12b9c940ffc7,39628923,082e234e-2bc7-4691-8144-12b9c940ffc7,1/8/2019 3:26,168,,-1,,,2.01812E+11,27782,denironyx,369774
2019-01-07T10:30:11.087+01,2019-01-07T18:17:53.055+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,female,44,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.111085359739959 5.277485268012199 257.6644985113358 16.0,7.11108536,5.277485268,257.6644985,16,rentage,self_made,yes,,continous,no,,unit-50-100,no,20,1/9/1970,10/7/2019,1,650000,1,750000,600000,not_satisfied,no,yes,no,,open_market,Middle men buyer,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630201?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546853647116.jpg,akindele_ahmed,uuid:224d64e2-e4e3-412a-a39e-0d3032ce5d33,39628924,224d64e2-e4e3-412a-a39e-0d3032ce5d33,1/8/2019 3:26,169,,-1,,,2.01812E+11,28062,denironyx,369774
2019-01-07T10:55:55.797+01,2019-01-07T18:22:02.865+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,40,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.112209784590483 5.275976318407325 303.1737751854739 48.0,7.112209785,5.275976318,303.1737752,48,rentage,research-institute,yes,,continous,no,,unit-100-100,no,5,8/7/1952,9/7/2019,1,650000,1,800000,650000,not_satisfied,no,no,yes,warehouse,off_takers,Cocoa Revolution,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630202?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546855457065.jpg,akindele_ahmed,uuid:c98c6ba0-b26f-4d2d-8341-3df43b5b64e5,39628930,c98c6ba0-b26f-4d2d-8341-3df43b5b64e5,1/8/2019 3:27,170,,-1,,,2.01812E+11,26767,denironyx,369774
2019-01-07T11:16:14.317+01,2019-01-07T18:25:14.888+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,43,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.11359484361144 5.274300661764001 297.12491672412693 16.0,7.113594844,5.274300662,297.1249167,16,own,self_made,yes,,shifting,no,,unit-200-200,no,20,4/7/2018,4/6/2019,30,600000,30,750000,600000,not_satisfied,no,yes,no,,open_market,Oda Market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630203?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546856630582.jpg,akindele_ahmed,uuid:5773df7e-1429-4131-89ef-b207b980b413,39628941,5773df7e-1429-4131-89ef-b207b980b413,1/8/2019 3:27,171,,-1,,,2.01812E+11,25740,denironyx,369774
2019-01-07T11:24:57.847+01,2019-01-07T18:30:41.401+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,43,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.113217357488009 5.275539766047927 295.04039767942595 16.0,7.113217357,5.275539766,295.0403977,16,rentage,self_made,yes,,continous,no,,unit-200-200,no,20,3/7/1998,10/7/2019,2,1300000,2,1600000,1300000,not_satisfied,no,no,yes,warehouse,off_takers,Middle men,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630204?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546856966364.jpg,akindele_ahmed,uuid:58e91e49-a01d-4386-8b19-8b6580c9570d,39628951,58e91e49-a01d-4386-8b19-8b6580c9570d,1/8/2019 3:28,172,,-1,,,2.01812E+11,25544,denironyx,369774
2019-01-07T11:34:24.905+01,2019-01-07T18:33:31.635+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,female,33,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.117866069504463 5.274478264463197 294.01811112894086 8.0,7.11786607,5.274478264,294.0181111,8,rentage,self_made,yes,,continous,no,,unit-100-100,no,20,6/7/2000,9/7/2019,1,650000,1,800000,650000,not_satisfied,no,no,yes,warehouse,off_takers,Middle men,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630205?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546857494687.jpg,akindele_ahmed,uuid:74e6dfb9-3848-4449-a4c4-71d167cf9bc5,39628952,74e6dfb9-3848-4449-a4c4-71d167cf9bc5,1/8/2019 3:28,173,,-1,,,2.01812E+11,25147,denironyx,369774
2019-01-07T11:46:34.290+01,2019-01-07T18:38:03.755+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,35,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.133251227343023 5.258820703650858 297.8581148770746 12.0,7.133251227,5.258820704,297.8581149,12,rentage,open-market,,Middle men,continous,no,,unit-120-120,no,20,5/7/2010,9/7/2019,1,800000,1,750000,650000,not_satisfied,no,no,yes,warehouse,off_takers,Middle men ,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630206?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546858183102.jpg,akindele_ahmed,uuid:7c96a002-a07d-45f8-aa4f-e05b6b746dba,39628953,7c96a002-a07d-45f8-aa4f-e05b6b746dba,1/8/2019 3:28,174,,-1,,,2.01812E+11,24689,denironyx,369774
2019-01-07T11:50:06.335+01,2019-01-07T18:41:48.023+01,1/7/2019,3.51696E+14,ON,akure_south,Oda,male,35,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.136340958655818 5.252310115988089 308.6272545318483 32.0,7.136340959,5.252310116,308.6272545,32,rentage,self_made,yes,,shifting,no,,unit-50-100,no,20,5/7/2018,5/7/2019,7,70000,6,100000,60000,not_satisfied,no,no,no,,open_market,Oda Market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630209?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546858829558.jpg,akindele_ahmed,uuid:e7d7e335-363f-49af-a17e-cac90baa57b3,39628956,e7d7e335-363f-49af-a17e-cac90baa57b3,1/8/2019 3:29,175,,-1,,,2.01812E+11,24702,denironyx,369774
2019-01-07T13:20:04.875+01,2019-01-07T18:46:04.424+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_2,male,32,commercial,cassava,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.374819054817455 5.046389083556477 380.0679547773447 48.0,7.374819055,5.046389084,380.0679548,48,rentage,self_made,yes,,shifting,no,,unit-50-100,yes,20,5/7/2018,5/7/2019,9,135000,8,160000,120000,not_satisfied,no,no,no,,open_market,Igbara oke market,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630210?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546863781943.jpg,akindele_ahmed,uuid:a341f428-d177-417f-9f2e-cdffeb5831a1,39628965,a341f428-d177-417f-9f2e-cdffeb5831a1,1/8/2019 3:29,176,,-1,,,2.01812E+11,19560,denironyx,369774
2019-01-07T13:24:25.105+01,2019-01-07T20:06:49.399+01,1/7/2019,3.51696E+14,ON,ifedore,igbaraoke_2,male,32,commercial,cocoa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.374849000396535 5.046406558599574 447.9716950294284 32.0,7.374849,5.046406559,447.971695,32,rentage,self_made,yes,,continous,no,,unit-50-100,no,20,5/7/2012,10/7/2019,1,700000,1,650000,650000,not_satisfied,no,no,no,,off_takers,Middle men,yes,agree,strongly_agree,strongly_agree,http://classic.ona.io/api/v1/files/10630211?filename=denironyx/attachments/369774_checklist_for_farmsense_data_collection/1546864000018.jpg,akindele_ahmed,uuid:291f4213-71e8-4a86-bbcb-9574339704a0,39628972,291f4213-71e8-4a86-bbcb-9574339704a0,1/8/2019 3:30,177,,-1,,,2.01812E+11,24144,denironyx,369774
